Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,MONTH
20246,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,heart,12-03-2021 23:11,GIF,veganism,positive,60,3
20247,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,scared,21-03-2021 15:25,GIF,veganism,negative,15,3
20248,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,20-08-2020 14:51,GIF,veganism,negative,5,8
20249,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,03-12-2020 04:41,GIF,veganism,negative,12,12
20250,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,disgust,27-03-2021 12:37,GIF,veganism,negative,0,3
20251,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,11-03-2021 13:48,GIF,veganism,positive,70,3
20252,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,26-03-2021 20:05,GIF,veganism,neutral,35,3
20253,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,27-06-2020 16:54,GIF,veganism,negative,12,6
20254,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,11-03-2021 00:47,GIF,veganism,positive,75,3
20255,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,13-02-2021 11:49,GIF,veganism,negative,5,2
20256,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,18-03-2021 13:21,GIF,veganism,positive,75,3
20257,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,22-06-2020 21:24,GIF,veganism,positive,30,6
20258,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,20-07-2020 05:45,GIF,veganism,positive,30,7
20259,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,09-02-2021 16:08,GIF,veganism,negative,10,2
20260,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,30-05-2021 21:28,GIF,veganism,positive,45,5
20261,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,24-02-2021 11:03,GIF,veganism,positive,45,2
20262,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,16-12-2020 00:23,GIF,veganism,positive,30,12
20263,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,19-07-2020 17:18,GIF,veganism,negative,5,7
20264,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,10-02-2021 14:16,GIF,veganism,positive,45,2
20265,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,14-03-2021 16:05,GIF,veganism,negative,10,3
20266,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,30-03-2021 14:02,GIF,veganism,positive,30,3
20267,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,02-06-2021 02:18,GIF,veganism,negative,10,6
20268,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,17-06-2021 05:15,GIF,veganism,positive,70,6
20269,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,26-12-2020 09:23,photo,science,neutral,35,12
20270,40727608-362e-4e10-970f-2b5a5f8c37c1,interested,12-10-2020 08:07,photo,science,positive,30,10
20271,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,04-03-2021 02:13,photo,science,neutral,20,3
20272,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,03-10-2020 10:35,photo,science,neutral,20,10
20273,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,06-07-2020 11:36,photo,science,positive,70,7
20274,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,25-06-2020 14:29,photo,science,negative,15,6
20275,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,07-07-2020 23:23,photo,science,negative,0,7
20276,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,01-10-2020 20:05,photo,science,positive,60,10
20277,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,31-12-2020 13:56,photo,science,neutral,35,12
20278,40727608-362e-4e10-970f-2b5a5f8c37c1,intrigued,08-05-2021 09:59,photo,science,positive,45,5
20279,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,31-12-2020 18:49,photo,science,negative,0,12
20280,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,14-04-2021 19:57,photo,science,negative,15,4
20281,40727608-362e-4e10-970f-2b5a5f8c37c1,love,02-04-2021 15:40,photo,science,positive,65,4
20282,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,08-07-2020 13:21,photo,science,positive,70,7
20283,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,14-04-2021 16:32,photo,science,neutral,35,4
20284,40727608-362e-4e10-970f-2b5a5f8c37c1,want,28-04-2021 08:18,photo,science,positive,70,4
20285,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,23-08-2020 01:21,photo,science,negative,15,8
20286,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,30-07-2020 00:19,photo,science,positive,75,7
20287,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,06-05-2021 04:07,photo,science,neutral,20,5
20288,40727608-362e-4e10-970f-2b5a5f8c37c1,want,20-11-2020 06:44,photo,science,positive,70,11
20289,40727608-362e-4e10-970f-2b5a5f8c37c1,adore,15-12-2020 17:11,photo,science,positive,72,12
20290,40727608-362e-4e10-970f-2b5a5f8c37c1,want,13-12-2020 02:03,photo,science,positive,70,12
20291,40727608-362e-4e10-970f-2b5a5f8c37c1,worried,06-11-2020 23:15,photo,science,negative,12,11
20292,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,05-02-2021 04:07,photo,science,positive,60,2
20293,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,15-01-2021 14:52,photo,science,positive,75,1
20294,09f2e925-5086-42ad-8160-e763396a36ca,interested,26-04-2021 08:56,audio,dogs,positive,30,4
20295,09f2e925-5086-42ad-8160-e763396a36ca,dislike,05-04-2021 05:05,audio,dogs,negative,10,4
20296,09f2e925-5086-42ad-8160-e763396a36ca,hate,05-01-2021 10:49,audio,dogs,negative,5,1
20297,09f2e925-5086-42ad-8160-e763396a36ca,love,09-10-2020 07:03,audio,dogs,positive,65,10
20298,09f2e925-5086-42ad-8160-e763396a36ca,interested,06-06-2021 09:43,audio,dogs,positive,30,6
20299,09f2e925-5086-42ad-8160-e763396a36ca,peeking,04-11-2020 20:21,audio,dogs,neutral,35,11
20300,09f2e925-5086-42ad-8160-e763396a36ca,heart,16-01-2021 22:00,audio,dogs,positive,60,1
20301,09f2e925-5086-42ad-8160-e763396a36ca,love,13-02-2021 15:46,audio,dogs,positive,65,2
20302,09f2e925-5086-42ad-8160-e763396a36ca,scared,04-06-2021 14:40,audio,dogs,negative,15,6
20303,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,16-05-2021 12:36,audio,dogs,positive,45,5
20304,09f2e925-5086-42ad-8160-e763396a36ca,super love,28-12-2020 08:20,audio,dogs,positive,75,12
20305,09f2e925-5086-42ad-8160-e763396a36ca,interested,06-03-2021 14:41,audio,dogs,positive,30,3
20306,09f2e925-5086-42ad-8160-e763396a36ca,peeking,04-03-2021 17:33,audio,dogs,neutral,35,3
20307,09f2e925-5086-42ad-8160-e763396a36ca,love,01-05-2021 04:56,audio,dogs,positive,65,5
20308,09f2e925-5086-42ad-8160-e763396a36ca,peeking,02-09-2020 03:42,audio,dogs,neutral,35,9
20309,09f2e925-5086-42ad-8160-e763396a36ca,disgust,11-11-2020 02:22,audio,dogs,negative,0,11
20310,09f2e925-5086-42ad-8160-e763396a36ca,worried,15-08-2020 09:00,audio,dogs,negative,12,8
20311,09f2e925-5086-42ad-8160-e763396a36ca,disgust,28-06-2020 10:52,audio,dogs,negative,0,6
20312,09f2e925-5086-42ad-8160-e763396a36ca,like,08-03-2021 10:06,audio,dogs,positive,50,3
20313,09f2e925-5086-42ad-8160-e763396a36ca,dislike,06-01-2021 16:06,audio,dogs,negative,10,1
20314,09f2e925-5086-42ad-8160-e763396a36ca,adore,05-09-2020 05:03,audio,dogs,positive,72,9
20315,09f2e925-5086-42ad-8160-e763396a36ca,cherish,23-03-2021 15:43,audio,dogs,positive,70,3
20316,09f2e925-5086-42ad-8160-e763396a36ca,want,20-03-2021 08:19,audio,dogs,positive,70,3
20317,09f2e925-5086-42ad-8160-e763396a36ca,worried,14-10-2020 22:50,audio,dogs,negative,12,10
20318,09f2e925-5086-42ad-8160-e763396a36ca,worried,28-12-2020 05:09,audio,dogs,negative,12,12
20319,09f2e925-5086-42ad-8160-e763396a36ca,indifferent,06-09-2020 09:19,audio,dogs,neutral,20,9
20320,09f2e925-5086-42ad-8160-e763396a36ca,scared,05-03-2021 09:58,audio,dogs,negative,15,3
20321,09f2e925-5086-42ad-8160-e763396a36ca,disgust,27-11-2020 07:46,audio,dogs,negative,0,11
20322,09f2e925-5086-42ad-8160-e763396a36ca,love,24-12-2020 11:15,audio,dogs,positive,65,12
20323,09f2e925-5086-42ad-8160-e763396a36ca,dislike,11-07-2020 22:33,audio,dogs,negative,10,7
20324,09f2e925-5086-42ad-8160-e763396a36ca,super love,18-08-2020 00:56,audio,dogs,positive,75,8
20325,09f2e925-5086-42ad-8160-e763396a36ca,cherish,06-02-2021 04:44,audio,dogs,positive,70,2
20326,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,23-05-2021 02:24,audio,dogs,positive,45,5
20327,09f2e925-5086-42ad-8160-e763396a36ca,adore,07-09-2020 11:06,audio,dogs,positive,72,9
20328,09f2e925-5086-42ad-8160-e763396a36ca,hate,09-12-2020 08:47,audio,dogs,negative,5,12
20329,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,27-12-2020 00:34,video,healthy eating,negative,5,12
20330,6cbac852-fec6-49e2-95db-d62edeb477d0,want,16-10-2020 21:57,video,healthy eating,positive,70,10
20331,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,10-05-2021 07:48,video,healthy eating,neutral,35,5
20332,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,30-08-2020 06:38,video,healthy eating,positive,72,8
20333,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,09-12-2020 03:45,video,healthy eating,neutral,20,12
20334,6cbac852-fec6-49e2-95db-d62edeb477d0,interested,01-05-2021 21:25,video,healthy eating,positive,30,5
20335,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,17-12-2020 09:33,video,healthy eating,negative,10,12
20336,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,30-01-2021 20:37,video,healthy eating,negative,12,1
20337,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,05-01-2021 16:19,video,healthy eating,positive,60,1
20338,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,04-11-2020 01:24,video,healthy eating,positive,60,11
20339,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,02-03-2021 08:36,video,healthy eating,negative,10,3
20340,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,25-02-2021 20:05,video,healthy eating,positive,72,2
20341,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,30-10-2020 16:26,video,healthy eating,negative,10,10
20342,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,05-04-2021 03:04,video,healthy eating,positive,72,4
20343,6cbac852-fec6-49e2-95db-d62edeb477d0,want,21-02-2021 14:45,video,healthy eating,positive,70,2
20344,6cbac852-fec6-49e2-95db-d62edeb477d0,cherish,08-03-2021 06:22,video,healthy eating,positive,70,3
20345,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,30-12-2020 23:17,video,healthy eating,positive,72,12
20346,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,04-11-2020 12:43,video,healthy eating,negative,15,11
20347,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,18-06-2020 21:09,video,healthy eating,negative,5,6
20348,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,24-04-2021 17:30,video,healthy eating,neutral,20,4
20349,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,18-07-2020 13:12,video,healthy eating,neutral,20,7
20350,6cbac852-fec6-49e2-95db-d62edeb477d0,like,15-05-2021 07:56,video,healthy eating,positive,50,5
20351,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,14-01-2021 20:29,video,healthy eating,positive,72,1
20352,6cbac852-fec6-49e2-95db-d62edeb477d0,like,01-08-2020 15:06,video,healthy eating,positive,50,8
20353,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,28-09-2020 13:21,video,healthy eating,neutral,35,9
20354,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,26-05-2021 20:05,video,healthy eating,positive,75,5
20355,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,02-12-2020 22:52,video,healthy eating,negative,5,12
20356,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,03-04-2021 06:42,video,healthy eating,negative,15,4
20357,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,29-12-2020 13:23,video,healthy eating,positive,75,12
20358,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,31-07-2020 04:19,video,healthy eating,negative,12,7
20359,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,18-02-2021 09:05,video,healthy eating,positive,75,2
20360,6cbac852-fec6-49e2-95db-d62edeb477d0,love,21-05-2021 19:12,video,healthy eating,positive,65,5
20361,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,15-10-2020 21:20,video,healthy eating,neutral,35,10
20362,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,02-07-2020 22:38,video,healthy eating,negative,10,7
20363,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,07-05-2021 07:22,video,healthy eating,negative,10,5
20364,6cbac852-fec6-49e2-95db-d62edeb477d0,disgust,02-01-2021 13:52,video,healthy eating,negative,0,1
20365,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,08-10-2020 10:59,video,healthy eating,positive,75,10
20366,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,26-02-2021 05:06,video,healthy eating,negative,12,2
20367,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,04-08-2020 01:58,video,healthy eating,negative,5,8
20368,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,21-03-2021 16:56,GIF,technology,negative,15,3
20369,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,02-07-2020 05:10,GIF,technology,positive,70,7
20370,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,17-01-2021 10:07,GIF,technology,positive,75,1
20371,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,16-01-2021 16:06,GIF,technology,negative,15,1
20372,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,22-05-2021 09:26,GIF,technology,neutral,35,5
20373,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,25-05-2021 11:30,GIF,technology,negative,12,5
20374,445a06c1-3dea-4129-90eb-2384c0534eb6,want,31-08-2020 01:14,GIF,technology,positive,70,8
20375,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,07-02-2021 15:07,GIF,technology,neutral,35,2
20376,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,27-01-2021 06:35,GIF,technology,negative,0,1
20377,445a06c1-3dea-4129-90eb-2384c0534eb6,like,06-09-2020 15:29,GIF,technology,positive,50,9
20378,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,06-05-2021 20:04,GIF,technology,negative,15,5
20379,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,18-12-2020 11:29,GIF,technology,positive,30,12
20380,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,12-03-2021 18:04,GIF,technology,positive,45,3
20381,445a06c1-3dea-4129-90eb-2384c0534eb6,like,15-01-2021 09:06,GIF,technology,positive,50,1
20382,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,08-03-2021 03:56,GIF,technology,negative,5,3
20383,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,09-12-2020 07:42,GIF,technology,negative,0,12
20384,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,04-08-2020 13:38,GIF,technology,positive,72,8
20385,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,11-08-2020 19:30,GIF,technology,positive,30,8
20386,445a06c1-3dea-4129-90eb-2384c0534eb6,like,25-11-2020 04:00,GIF,technology,positive,50,11
20387,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,03-04-2021 17:29,GIF,technology,positive,30,4
20388,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,07-04-2021 15:18,GIF,technology,neutral,35,4
20389,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,17-04-2021 11:46,GIF,technology,negative,12,4
20390,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,06-05-2021 17:21,GIF,technology,negative,5,5
20391,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,23-03-2021 15:57,GIF,technology,positive,30,3
20392,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,02-01-2021 09:04,GIF,technology,negative,5,1
20393,445a06c1-3dea-4129-90eb-2384c0534eb6,like,26-12-2020 12:23,GIF,technology,positive,50,12
20394,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,19-01-2021 06:55,GIF,technology,positive,70,1
20395,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,05-06-2021 18:21,GIF,technology,positive,30,6
20396,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,25-11-2020 09:44,GIF,technology,negative,15,11
20397,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,25-10-2020 15:13,GIF,technology,negative,10,10
20398,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,15-09-2020 18:43,GIF,technology,negative,12,9
20399,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,27-06-2020 01:36,GIF,technology,negative,5,6
20400,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,23-12-2020 04:36,GIF,technology,negative,10,12
20401,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,03-08-2020 02:20,GIF,technology,negative,10,8
20402,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,17-05-2021 13:44,GIF,technology,negative,5,5
20403,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,06-04-2021 10:36,GIF,technology,neutral,35,4
20404,445a06c1-3dea-4129-90eb-2384c0534eb6,love,04-12-2020 09:50,GIF,technology,positive,65,12
20405,445a06c1-3dea-4129-90eb-2384c0534eb6,heart,21-01-2021 02:05,GIF,technology,positive,60,1
20406,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,17-01-2021 06:28,GIF,technology,negative,10,1
20407,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,31-10-2020 21:40,GIF,technology,positive,45,10
20408,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,08-04-2021 15:03,GIF,technology,positive,72,4
20409,445a06c1-3dea-4129-90eb-2384c0534eb6,like,22-02-2021 06:07,GIF,technology,positive,50,2
20410,445a06c1-3dea-4129-90eb-2384c0534eb6,want,12-10-2020 14:21,GIF,technology,positive,70,10
20411,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,26-09-2020 10:55,GIF,technology,positive,75,9
20412,abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,28-11-2020 20:55,GIF,veganism,negative,10,11
20413,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,24-02-2021 02:38,GIF,veganism,positive,70,2
20414,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,19-11-2020 02:36,GIF,veganism,negative,5,11
20415,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,17-02-2021 17:24,GIF,veganism,positive,60,2
20416,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,22-06-2020 00:55,GIF,veganism,positive,60,6
20417,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,11-06-2021 22:16,GIF,veganism,negative,5,6
20418,abf9ec3b-1d0f-4238-a8f8-137072dab287,cherish,19-03-2021 19:12,GIF,veganism,positive,70,3
20419,abf9ec3b-1d0f-4238-a8f8-137072dab287,intrigued,01-12-2020 10:22,GIF,veganism,positive,45,12
20420,abf9ec3b-1d0f-4238-a8f8-137072dab287,like,05-08-2020 19:33,GIF,veganism,positive,50,8
20421,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,04-09-2020 15:15,GIF,veganism,negative,15,9
20422,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,18-10-2020 01:56,GIF,veganism,positive,65,10
20423,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,25-05-2021 03:17,GIF,veganism,positive,30,5
20424,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,29-05-2021 08:23,GIF,veganism,positive,60,5
20425,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,09-03-2021 22:02,GIF,veganism,positive,70,3
20426,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,26-06-2020 05:41,GIF,veganism,negative,5,6
20427,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,14-02-2021 13:38,GIF,veganism,positive,65,2
20428,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,24-09-2020 15:55,GIF,veganism,positive,30,9
20429,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,13-08-2020 22:51,GIF,veganism,positive,65,8
20430,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,16-01-2021 10:20,GIF,veganism,negative,15,1
20431,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,09-07-2020 02:48,GIF,veganism,neutral,20,7
20432,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,01-04-2021 09:40,GIF,veganism,negative,15,4
20433,abf9ec3b-1d0f-4238-a8f8-137072dab287,like,20-06-2020 19:51,GIF,veganism,positive,50,6
20434,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,09-01-2021 13:43,GIF,veganism,positive,60,1
20435,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,29-03-2021 23:38,GIF,veganism,negative,15,3
20436,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,28-01-2021 11:07,GIF,veganism,positive,30,1
20437,abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,14-11-2020 10:50,GIF,veganism,negative,12,11
20438,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,30-11-2020 08:28,GIF,veganism,neutral,35,11
20439,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,12-09-2020 14:35,GIF,veganism,neutral,35,9
20440,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,20-02-2021 21:37,GIF,veganism,neutral,20,2
20441,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,01-09-2020 20:40,GIF,veganism,negative,15,9
20442,abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,25-10-2020 08:20,GIF,veganism,negative,0,10
20443,abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,28-07-2020 03:23,GIF,veganism,negative,10,7
20444,abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,24-08-2020 03:50,GIF,veganism,negative,12,8
20445,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,09-03-2021 09:23,GIF,veganism,negative,15,3
20446,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,18-06-2021 05:06,GIF,veganism,negative,5,6
20447,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,31-05-2021 14:51,GIF,veganism,positive,30,5
20448,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,14-08-2020 09:38,GIF,veganism,neutral,20,8
20449,abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,22-06-2020 17:37,GIF,veganism,negative,0,6
20450,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,24-03-2021 15:24,GIF,veganism,positive,65,3
20451,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,25-04-2021 21:14,GIF,veganism,positive,70,4
20452,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,29-12-2020 23:14,GIF,veganism,positive,30,12
20453,abf9ec3b-1d0f-4238-a8f8-137072dab287,super love,24-09-2020 11:18,GIF,veganism,positive,75,9
20454,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,21-09-2020 17:22,GIF,veganism,neutral,20,9
20455,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,24-05-2021 12:55,GIF,veganism,neutral,35,5
20456,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,15-07-2020 12:09,GIF,veganism,positive,30,7
20457,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,25-11-2020 18:53,GIF,veganism,positive,65,11
20458,60872f35-3eb4-4742-b3b0-48f15f11be66,love,13-08-2020 22:13,video,travel,positive,65,8
20459,60872f35-3eb4-4742-b3b0-48f15f11be66,peeking,28-12-2020 14:32,video,travel,neutral,35,12
20460,60872f35-3eb4-4742-b3b0-48f15f11be66,like,18-05-2021 20:57,video,travel,positive,50,5
20461,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,20-07-2020 14:26,video,travel,negative,15,7
20462,60872f35-3eb4-4742-b3b0-48f15f11be66,heart,31-12-2020 14:44,video,travel,positive,60,12
20463,60872f35-3eb4-4742-b3b0-48f15f11be66,want,19-02-2021 19:09,video,travel,positive,70,2
20464,60872f35-3eb4-4742-b3b0-48f15f11be66,love,04-11-2020 06:59,video,travel,positive,65,11
20465,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,15-07-2020 02:12,video,travel,negative,15,7
20466,60872f35-3eb4-4742-b3b0-48f15f11be66,love,01-04-2021 23:14,video,travel,positive,65,4
20467,60872f35-3eb4-4742-b3b0-48f15f11be66,love,02-10-2020 15:55,video,travel,positive,65,10
20468,60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,09-04-2021 23:49,video,travel,positive,70,4
20469,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,20-05-2021 20:29,video,travel,negative,12,5
20470,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,20-06-2020 14:39,video,travel,negative,12,6
20471,60872f35-3eb4-4742-b3b0-48f15f11be66,heart,30-11-2020 04:58,video,travel,positive,60,11
